objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
-2144908714	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1033.67	5	730.481	0.994043	0	-0.108987	0		$|
-2144908713	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1096.14	5	1110.59	1	0	0	0		$|
-2144908712	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	957.433	5	1198.12	0.994493	0	-0.104807	0		$|
-2144908711	0	object/tangible/furniture/cheap/chest_s01.iff	0	1100.07	5	1162.67	-0.194551	0	0.980892	0	name.name	$|
-2144908710	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1146.06	5	795.629	0.135378	0	0.990794	0		$|
-2144908709	0	object/static/structure/general/debris_deathstar_turbolaser.iff	0	1065.99	5	1195.19	1	0	0	0		$|
-2144908708	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1144.5	5	868.09	0.882333	0	0.470625	0		$|
-2144908707	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	1143.27	5	874.49	0.61105	0	0.791592	0		occupied.limit|0|1|$|
-2144908706	0	object/static/structure/tatooine/wall_pristine_tatooine_tall_style_01.iff	0	1065.69	5	1217.49	0.992198	0	-0.124674	0		$|
-2144908705	0	object/static/structure/tatooine/beam_tatooine_overhead_style_02.iff	0	1055.51	5	1296.45	0.967663	0	-0.252246	0		$|
-2144908704	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	994.577	5	795.798	0.875175	0	0.483806	0		$|
-2144908703	0	object/static/item/item_bottle_fat.iff	0	1144.98	5	872.32	1	0	0	0		$|
-2144908702	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1047.24	5	1210.53	1	0	0	0		$|
-2144908701	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1021.25	5	1242.15	0.973666	0	-0.227978	0		$|
-2144908700	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1220.88	5	798.498	0.629408	0	0.777075	0		$|
-2144908699	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1072.17	5	1196.6	1	0	0	0		$|
-2144908698	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	968.979	5	909.51	0.808027	0	0.589145	0	structure.filler.filler	$|
-2144908697	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1158.34	5	940.23	0.959661	0	-0.281158	0		$|
-2144908696	0	object/static/structure/general/debris_deathstar_small_tube.iff	0	1047.45	5	1183.66	0.991562	0	0.129634	0		$|
-2144908695	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1099.79	5	958.49	-0.565298	0	0.824887	0		$|
-2144908694	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1336.23	5	846.74	0.980067	0	0.198669	0		$|
-2144908693	0	object/static/structure/tatooine/wall_pristine_tatooine_tall_style_01.iff	0	1056.58	5	1249.01	0.980067	0	-0.198669	0		$|
-2144908692	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1144.93	5	698.598	0.959662	0	-0.281157	0		$|
-2144908691	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1148.46	5	869.08	0.967663	0	-0.252245	0		$|
-2144908690	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1083.62	5	1226.06	1	0	0	0		$|
-2144908689	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1132.13	5	775.111	0.777573	0	0.628793	0		$|
-2144908688	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	1615.42	5	1678.63	-0.00420613	0	0.999991	0		$|
-2144908687	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	966.448	5	765.463	0.741831	0	0.670587	0		$|
-2144908686	0	object/building/tatooine/filler_building_slave_quarters_style_01.iff	0	1038.11	5	1294.06	-0.40849	0	0.912763	0	structure.filler.filler	$|
-2144908685	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1075.2	5	1250.6	0.941075	0	-0.338197	0		$|
-2144908684	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	934.063	5	1048.49	0.990901	0	-0.134591	0	structure.filler.filler	$|
-2144908683	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1047.68	5	1068.59	0.693111	0	0.720831	0		$|
-2144908682	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1107.22	5	1104.45	1	0	0	0		$|
-2144908681	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1031.2	5	787.323	0.871033	0	0.491225	0		$|
-2144908680	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1140.86	5	1081.16	0.678557	0	0.734548	0		occupied.limit|0|1|$|
-2144908679	0	object/static/tatooine/rock_spire_lumpy_tatooine.iff	0	1389.35	5	371.052	1	0	0	0		$|
-2144908678	0	object/static/structure/tatooine/guild_statue_free_style_01.iff	0	966.501	5	828.823	0.00420613	0	0.999991	0		$|
-2144908677	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1153.3	5	642.002	0.955337	0	-0.29552	0		$|
-2144908676	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1238.84	5	1017.49	0.149052	0	0.988829	0		$|
-2144908675	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1136.18	5	783.737	0.979061	0	-0.203568	0		$|
-2144908674	0	object/static/item/item_vibroaxe.iff	0	980.477	5	1145.13	0.992296	0	-0.123891	0		$|
-2144908673	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	1132.19	5	775.449	0.921061	0	0.389418	0		$|
-2144908672	0	object/tangible/furniture/all/frn_bench_generic.iff	0	891.564	5	1236.8	1	0	0	0		occupied.limit|0|1|$|
-2144908671	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1102.87	5	626.73	0.296283	0	0.9551	0		$|
-2144908670	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1070.45	5	1285.15	-0.40849	0	0.912763	0		$|
-2144908669	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	913.951	5	834.709	-0.605822	0	0.7956	0	structure.filler.filler	$|
-2144908668	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1160.41	5	634.365	0.296283	0	0.9551	0		$|
-2144908667	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1028.25	5	1104.94	0.999905	0	-0.0138197	0		$|
-2144908666	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1101.79	5	1108.07	0.99996	0	0.00897506	0		$|
-2144908665	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1184.33	5	1085.41	0.801382	0	0.598152	0		$|
-2144908664	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	956.495	5	1202.52	0.994493	0	-0.104807	0		$|
-2144908663	0	object/static/structure/general/debris_deathstar_small_tube.iff	0	1107.55	5	1106.18	0.959661	0	-0.281158	0		$|
-2144908662	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1044.87	5	1355.44	0.855127	0	-0.518418	0		$|
-2144908661	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1122.45	5	602.015	0.933554	0	-0.358436	0		$|
-2144908660	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1091.07	5	1190.73	1	0	0	0		$|
-2144908659	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1063.62	5	1279.39	0.900447	0	0.434966	0		$|
-2144908658	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1152.05	5	797.85	0.552861	0	0.833274	0		$|
-2144908657	0	object/static/worldbuilding/sign/thm_sign_cantina.iff	0	886.431	5	984.04	0.805072	0	0.593177	0	systems.sign.sign:object.sign	$|
-2144908656	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1045.01	5	1229.2	1	0	0	0		$|
-2144908655	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1088.54	5	1098.72	0.613748	0	0.789502	0		$|
-2144908654	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1164.84	5	918.09	-0.591077	0	0.806615	0	structure.filler.filler	$|
-2144908653	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1226.15	5	1056.89	0.143708	0	0.98962	0		$|
-2144908652	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1090.79	5	1225.87	0.973666	0	-0.227978	0		$|
-2144908651	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1057.11	5	955.33	1	0	0	0		$|
-2144908650	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1146.22	5	799.515	0.796083	0	0.605187	0		$|
-2144908649	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1116.09	5	756.731	0.204351	0	0.978898	0		$|
-2144908648	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	974.393	5	1131.42	0.462136	0	0.886809	0		$|
-2144908647	0	object/building/military/military_base_shed_rebel_style_01.iff	0	1872.73	5	1355.48	1	0	0	0		portalProperty.crc|0|1376564094|$|
-2144908646	-2144908647	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2144908645	-2144908647	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-2144908644	-2144908647	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-2144908643	-2144908647	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-2144908642	-2144908647	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-2144908641	-2144908647	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-2144908640	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1109.62	5	996.88	0.751805	0	-0.659386	0		$|
-2144908639	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	1180.5	5	894.53	-0.296283	0	0.9551	0	structure.filler.filler	$|
-2144908638	0	object/static/structure/general/prp_junk_s7.iff	0	1869.76	5	1275.48	0.902921	0	0.429807	0		$|
-2144908637	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1109.28	5	1099.83	0.716086	0	-0.698012	0		$|
-2144908636	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	946.784	5	1153.2	1	0	0	0		$|
-2144908635	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1029.09	5	750.649	0.108988	0	0.994043	0		$|
-2144908634	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1134.97	5	781.093	0.830942	0	-0.556359	0		$|
-2144908633	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1078.6	5	1176.91	1	0	0	0		$|
-2144908632	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	929.836	5	722.615	0.795603	0	0.605819	0		$|
-2144908631	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1062.6	5	1212.98	1	0	0	0		$|
-2144908630	0	object/tangible/furniture/all/frn_bench_generic.iff	0	931.246	5	1154.61	0.995491	0	-0.0948572	0		occupied.limit|0|1|$|
-2144908629	0	object/static/structure/tatooine/pillar_watto_junkshop.iff	0	1054.35	5	1163.89	1	0	0	0		$|
-2144908628	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	1044.47	5	1164.26	-0.0157945	0	0.999875	0		$|
-2144908627	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1131.09	5	907.01	1	0	0	0		$|
-2144908626	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1099.85	5	1162.58	0.90687	0	-0.42141	0		$|
-2144908625	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1153.27	5	1057.34	1	0	0	0		$|
-2144908624	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1087.45	5	965.56	0.249932	0	0.968263	0	structure.filler.filler	$|
-2144908623	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	0	1105.27	5	969.23	0.841901	0	0.539632	0		$|
-2144908622	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1228.58	5	1049.88	0.148655	0	0.988889	0		$|
-2144908621	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1037.45	5	793.814	1	0	0	0		$|
-2144908620	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	1058	5	956.06	0.997551	0	-0.069943	0		$|
-2144908619	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	973.974	5	1169.91	0.795119	0	0.606453	0	structure.filler.filler	$|
-2144908618	0	object/static/structure/corellia/corl_banner_govt_angled_s01.iff	0	1866.32	5	1364.63	1	0	0	0		$|
-2144908617	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	1017.8	5	992.78	0.972514	0	0.232843	0		$|
-2144908616	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1067	5	950.25	0.994043	0	-0.108987	0		$|
-2144908615	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1013.88	5	990.47	0.345061	0	0.93858	0		occupied.limit|0|1|$|
-2144908614	0	object/building/tatooine/filler_building_tatt_style01_09.iff	0	844.122	5	1097.78	0.989008	0	-0.147864	0	structure.filler.filler	$|
-2144908613	0	object/building/tatooine/parking_garage_tatooine_style_1.iff	0	1056.32	5	686.89	0.992198	0	-0.124673	0	systems.vehicle_system.vehicle_garage:planet_map.map_loc_both	$|
-2144908612	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	908.903	5	1284.82	0.916485	0	0.400068	0	structure.filler.filler	$|
-2144908611	0	object/static/structure/general/debris_deathstar_conduit.iff	0	1045.57	5	1165.48	1	0	0	0		$|
-2144908610	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	959.479	5	753.764	0.985585	0	-0.169182	0		$|
-2144908609	0	object/building/tatooine/filler_building_slave_quarters_style_01.iff	0	1071.61	5	1225.72	-0.629415	0	0.777069	0	structure.filler.filler	$|
-2144908608	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1113.66	5	717.16	-0.585743	0	0.810497	0		$|
-2144908607	0	object/static/item/item_bread_loaf.iff	0	1144.42	5	873.03	-0.561354	0	0.827576	0		$|
-2144908606	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1105.52	5	1107.26	0.700739	0	0.713418	0		$|
-2144908605	0	object/building/tatooine/filler_building_block_64x32_style_02.iff	0	1153.27	5	1093.74	-0.593819	0	0.804599	0	structure.filler.filler	$|
-2144908604	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1780.98	5	1428.78	-0.40849	0	0.912763	0		$|
-2144908603	0	object/static/worldbuilding/sign/thm_sign_bank.iff	0	931.042	5	1118.06	0.879969	0	-0.475031	0	systems.sign.sign:object.sign	$|
-2144908602	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1036.13	5	773.35	-0.519101	0	0.854713	0		$|
-2144908601	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_small_style_01.iff	0	887.129	5	832.684	1	0	0	0		$|
-2144908600	0	object/static/structure/general/campfire_smoldering.iff	0	1862.55	5	1278.17	1	0	0	0		$|
-2144908599	0	object/building/tatooine/filler_building_tatt_style01_09.iff	0	729.027	5	885.7	-0.634521	0	0.772905	0	structure.filler.filler	$|
-2144908598	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	986.532	5	677.946	0.991767	0	-0.128053	0	structure.filler.filler	$|
-2144908597	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	774.67	5	1016.98	-0.605822	0	0.7956	0	structure.filler.filler	$|
-2144908596	0	object/tangible/crafting/station/public_space_station.iff	0	988.616	5	896.01	0.710914	0	0.703279	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|393216|$|
-2144908595	0	object/static/tatooine/rock_spire_skinny_tatooine.iff	0	1404.35	5	393.155	1	0	0	0		$|
-2144908594	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1055.18	5	1165.71	1	0	0	0		$|
-2144908593	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1145.7	5	794.71	0.939373	0	0.342897	0		$|
-2144908592	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1108.22	5	992.49	0.99639	0	0.0848976	0		$|
-2144908591	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1043.39	5	1233.09	1	0	0	0		$|
-2144908590	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	979.461	5	1151.87	0.825336	0	0.564642	0		$|
-2144908589	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1144.56	5	886.05	0.922997	0	-0.384808	0		$|
-2144908588	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1131.05	5	702.532	-0.367013	0	0.930216	0		$|
-2144908587	0	object/building/tatooine/filler_building_slave_quarters_style_01.iff	0	1093.38	5	1238.56	0.758362	0	0.651834	0	structure.filler.filler	$|
-2144908586	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1135.85	5	1109.03	1	0	0	0		$|
-2144908585	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1027.41	5	1092.41	-0.0453716	0	0.99897	0		$|
-2144908584	0	object/static/item/item_bottle_fat.iff	0	1143.15	5	874.07	1	0	0	0		$|
-2144908583	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1072.61	5	1184.59	1	0	0	0		$|
-2144908582	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1133.75	5	907.06	1	0	0	0		$|
-2144908581	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1263.52	5	1055.55	0.536092	0	0.84416	0		$|
-2144908580	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1147.3	5	645.743	0.422136	0	0.906533	0		$|
-2144908579	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	946.555	5	728.903	1	0	0	0		$|
-2144908578	0	object/static/tatooine/rock_spire_lumpy_tatooine_style_1.iff	0	707.672	5	75.4939	1	0	0	0		$|
-2144908577	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1107.4	5	620.135	0.296283	0	0.9551	0		$|
-2144908576	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	1086.78	5	1151.03	0.970137	0	-0.242556	0		$|
-2144908575	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1112.52	5	613.932	0.678557	0	0.734548	0		$|
-2144908574	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1181.22	5	1085.07	0.796084	0	0.605186	0		$|
-2144908573	0	object/static/structure/general/lucky_despot_debris_sm_engine.iff	0	1061.97	5	1178.27	0.963629	0	-0.267244	0		$|
-2144908572	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1047.02	5	1264.64	-0.0807121	0	0.996737	0		$|
-2144908571	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1081.34	5	1109.7	0.143708	0	0.98962	0	structure.filler.filler	$|
-2144908570	0	object/static/structure/corellia/corl_power_bubble_node.iff	0	1876.99	5	1345.53	1	0	0	0		$|
-2144908569	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	934.721	5	723.704	0.795603	0	0.605819	0		$|
-2144908568	0	object/building/heroic/tusken_army_controller.iff	0	965.264	5	971.395	1	0	0	0	systems.dungeon_sequencer.sequence_controller	instance.data_table|4|datatables/spawning/heroic/daily_heroic_tusken_army.iff|instance_name|4|daily_heroic_tusken_army|$|
-2144908567	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	942.349	5	726.237	0.795603	0	0.605819	0		$|
-2144908566	0	object/static/worldbuilding/sign/thm_sign_bank.iff	0	937.427	5	1088.92	0.962425	0	0.271547	0	systems.sign.sign:object.sign	$|
-2144908565	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1130.75	5	664.263	-0.135378	0	0.990794	0		$|
-2144908564	0	object/building/tatooine/filler_building_tatt_style01_09.iff	0	1223.98	5	993.5	0.978031	0	0.20846	0	structure.filler.filler	$|
-2144908563	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	1132.48	5	1041.23	0.319307	0	0.947651	0		$|
-2144908562	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1058.21	5	956.78	1	0	0	0		$|
-2144908561	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1029.57	5	1156.07	0.997792	0	-0.0664093	0		$|
-2144908560	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1062.04	5	1187.95	1	0	0	0		$|
-2144908559	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1622.45	5	1677.82	0.994658	0	0.103223	0		$|
-2144908558	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1081.04	5	737.305	-0.371659	0	0.928369	0		$|
-2144908557	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1171.12	5	1081.99	0.143708	0	0.98962	0		$|
-2144908556	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1040.5	5	1340.04	1	0	0	0		$|
-2144908555	0	object/static/item/item_slave_brazier.iff	0	979.968	5	1145.04	0.993956	0	-0.109779	0		$|
-2144908554	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1781.68	5	1426.02	0.947651	0	0.319309	0		$|
-2144908553	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1134.78	5	779.881	0.830942	0	-0.556359	0		$|
-2144908552	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1194.27	5	869.83	-0.272314	0	0.962208	0	structure.filler.filler	$|
-2144908551	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1079.27	5	683.822	0.193763	0	0.981048	0		$|
-2144908550	0	object/tangible/furniture/all/frn_bench_generic.iff	0	909.723	5	1149.97	0.993395	0	-0.114746	0		occupied.limit|0|1|$|
-2144908549	0	object/static/item/item_vibroaxe.iff	0	979.507	5	1147.12	0.32777	0	0.944757	0		$|
-2144908548	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	981.447	5	726.391	1	0	0	0		$|
-2144908547	0	object/static/structure/tatooine/wall_gate_tatooine_style_03.iff	0	1056.08	5	1067.5	-0.663731	0	0.747971	0		$|
-2144908546	0	object/static/structure/tatooine/pillar_pristine_tall_style_01.iff	0	1067.13	5	1209.14	0.990216	0	-0.139544	0		$|
-2144908545	0	object/building/tatooine/filler_building_tatt_style01_09.iff	0	867.395	5	1020.16	0.133805	0	0.991008	0	structure.filler.filler	$|
-2144908544	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1051.53	5	1256.23	-0.577608	0	0.816314	0		$|
-2144908543	0	object/tangible/furniture/all/frn_all_rug_rectangle_large_style_01.iff	0	1771.34	5	1292.21	0.70711	0	0.707103	0		$|
-2144908542	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	929.825	5	722.611	0.795603	0	0.605819	0		$|
-2144908541	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	952.717	5	750.852	0.884303	0	0.466913	0		$|
-2144908540	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1024.08	5	1236.95	0.935897	0	-0.352275	0		$|
-2144908539	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	986.53	5	1169.17	1	0	0	0		$|
-2144908538	0	object/tangible/furniture/cheap/chair_s01.iff	0	1047.6	5	1221.26	1	0	0	0		occupied.limit|0|1|$|
-2144908537	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1157.02	5	951.38	0.158529	0	0.987354	0		$|
-2144908536	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	1131.62	5	896.31	0.953847	0	0.300294	0	structure.filler.filler	$|
-2144908535	0	object/static/worldbuilding/sign/thm_sign_bank.iff	0	901.644	5	1111.42	0.958244	0	0.285952	0	systems.sign.sign:object.sign	$|
-2144908534	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1153.47	5	911.56	1	0	0	0		$|
-2144908533	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1072.49	5	1242.42	0.992198	0	-0.124675	0		$|
-2144908532	0	object/building/military/military_outpost_guard_tower_1.iff	0	1798.56	5	1385.89	1	0	0	0		$|
-2144908531	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1066.57	5	1285.34	-0.0906673	0	0.995881	0		$|
-2144908530	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	810.848	5	946.76	1	0	0	0		$|
-2144908529	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1184.83	5	861.6	-0.548687	0	0.836028	0		$|
-2144908528	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1070.26	5	960.82	1	0	0	0		$|
-2144908527	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1071.32	5	1244.46	0.98748	0	-0.157746	0		$|
-2144908526	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	1143.95	5	872.89	-0.370184	0	0.928958	0		$|
-2144908525	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1083.52	5	684.714	0.139545	0	0.990216	0		$|
-2144908524	0	object/building/tatooine/filler_building_slave_quarters_style_01.iff	0	1059.76	5	1259.26	-0.536092	0	0.84416	0	structure.filler.filler	$|
-2144908523	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	0	1593.26	5	1693.39	0.962425	0	-0.271547	0		$|
-2144908522	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	984.817	5	1335.16	0.992617	0	0.121293	0		occupied.limit|0|1|$|
-2144908521	0	object/building/tatooine/filler_building_block_64x32_style_01.iff	0	1120.22	5	1161.62	-0.597835	0	0.801619	0	structure.filler.filler	$|
-2144908520	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1181.22	5	1085.05	0.796084	0	0.605186	0		$|
-2144908519	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1142.47	5	880.3	-0.1437	0	0.989621	0		$|
-2144908518	0	object/static/structure/tatooine/wall_cleft_tatooine_large_style_01.iff	0	1023.64	5	1151.45	0.821141	0	0.570726	0		$|
-2144908517	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1061.16	5	1093.22	1	0	0	0		$|
-2144908516	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	966.555	5	882.77	0.176681	0	0.984268	0	structure.filler.filler	$|
-2144908515	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1008.52	5	1363.55	-0.140331	0	0.990105	0		$|
-2144908514	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	953.457	5	729.826	1	0	0	0		$|
-2144908513	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	1141.84	5	1083.06	0.991562	0	-0.129634	0		$|
-2144908512	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	973.376	5	1156.51	-0.597835	0	0.801619	0		$|
-2144908511	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1046.88	5	1311.67	0.922997	0	-0.384808	0		$|
